air_temperature,process_temperature,rotational_speed,torque,tool_wear,target
299.74,309.34,1543.4,45.99,237.1,1
300.15,310.42,1581.0,48.53,207.6,0
299.55,309.51,1359.6,35.06,75.9,0
298.7,308.88,1729.5,42.84,48.1,0
300.34,309.67,1442.5,49.63,134.3,0
300.88,312.06,1270.1,51.66,111.0,0
297.82,306.64,1520.6,39.41,215.1,0
302.82,313.31,1543.5,37.79,24.5,0
299.8,310.98,1563.7,41.91,63.1,0
300.04,310.52,1755.9,28.5,184.2,0
301.42,311.21,1500.2,38.06,23.3,0
300.47,309.94,1518.9,47.45,78.6,0
301.91,312.94,1361.5,46.42,94.9,0
300.57,309.15,1669.3,37.3,152.5,0
298.78,307.81,1567.5,42.18,38.7,0
300.72,310.33,1470.8,31.75,210.8,1
297.71,308.95,1233.3,47.03,109.6,0
300.22,310.6,1769.1,39.22,224.7,1
299.93,308.97,1341.6,37.24,114.6,0
299.58,309.27,1443.4,36.38,67.4,0
299.74,309.13,1595.3,39.37,34.7,0
296.24,305.53,1346.6,35.52,0.9,0
298.9,309.88,1299.0,46.58,130.4,0
300.19,308.81,1198.2,36.05,26.3,0
300.32,311.93,1653.4,55.93,96.0,1
297.94,308.77,1450.8,54.65,144.4,0
302.53,313.62,2006.4,31.08,67.5,0
298.27,307.8,1378.9,40.7,42.9,0
301.94,311.79,1390.6,33.49,189.8,0
300.85,309.42,1447.5,36.73,232.0,1
298.71,308.18,1576.9,60.02,24.6,1
303.55,314.04,1462.8,36.92,38.1,0
297.61,308.91,1636.0,43.6,235.2,1
301.84,310.73,1381.4,45.41,9.3,0
302.0,311.64,1316.9,29.99,239.5,0
298.66,308.51,1250.3,31.45,1.1,0
302.78,311.39,1182.2,27.94,214.0,1
299.5,310.09,1455.1,31.14,75.3,0
300.58,309.85,1489.8,12.0,230.0,1
300.52,310.33,1437.0,45.45,77.7,0
299.73,309.28,1736.9,60.54,160.3,1
301.62,310.83,1734.5,41.48,19.6,0
301.59,311.58,1484.4,25.84,59.4,0
296.5,306.29,1251.0,33.57,189.6,0
302.61,312.24,1447.3,35.41,129.5,0
296.68,305.95,1442.0,29.82,227.4,0
302.07,312.38,1432.9,48.6,105.0,0
302.25,313.91,1426.4,48.1,213.1,0
297.82,307.96,1433.4,28.45,110.0,0
299.18,310.17,1476.2,47.25,239.9,1
297.79,306.4,1436.3,55.27,235.2,1
299.57,309.73,1571.3,59.03,80.6,1
299.38,308.29,1595.7,68.65,217.1,1
301.56,310.08,1392.3,30.98,207.7,0
302.62,311.88,1741.4,68.24,51.6,1
302.79,313.98,1381.2,36.46,153.0,0
298.88,309.83,1279.2,34.08,17.8,0
299.58,309.82,1598.9,43.27,205.0,1
296.63,305.1,1407.2,34.18,42.8,0
298.39,308.19,1589.4,43.99,17.3,0
301.93,312.23,1153.4,26.8,98.1,1
303.23,313.41,1760.8,37.61,141.3,0
297.53,305.69,1645.6,52.86,209.5,1
298.82,307.92,1297.9,39.43,238.7,1
299.95,309.88,1301.4,41.42,107.7,0
300.56,311.1,1805.6,44.75,14.8,0
298.38,306.18,1420.0,51.71,183.5,0
300.85,310.69,1404.5,23.45,138.5,1
299.05,309.2,1175.4,45.85,109.7,0
299.97,310.82,1481.9,37.32,75.8,0
301.09,311.79,1501.6,41.67,123.1,0
300.01,310.6,1652.5,50.6,83.0,0
299.13,308.33,1314.1,28.06,185.5,0
299.78,307.87,1294.8,29.87,133.3,1
299.82,309.43,1610.2,20.65,214.8,1
299.26,310.26,1699.1,34.51,133.2,0
299.48,310.88,1286.6,53.3,58.4,0
303.2,313.91,1711.0,38.79,208.5,0
301.12,311.55,1544.0,26.6,136.5,0
299.41,309.79,1712.7,35.14,50.7,0
301.39,310.84,1526.8,25.12,152.8,0
299.33,309.2,1134.4,28.75,87.6,1
302.35,314.02,1513.7,43.89,206.9,0
300.74,309.8,1707.6,28.26,111.1,0
299.79,311.4,1395.0,51.13,178.0,0
300.9,310.57,1475.9,39.29,23.4,0
296.86,308.18,1509.8,40.86,97.0,0
297.75,306.34,1100.0,37.22,240.9,1
297.61,308.2,1805.4,47.73,198.1,1
300.29,309.55,1393.8,47.83,39.2,0
303.47,312.05,1618.9,43.35,68.1,0
304.46,314.68,1524.1,45.65,80.8,0
301.28,312.29,1739.2,37.88,159.3,0
301.0,310.16,1603.0,45.42,185.5,0
296.4,304.9,1500.4,36.62,183.6,0
298.91,308.82,1395.0,40.02,124.9,0
298.42,308.34,1665.7,37.25,198.7,0
298.76,309.31,1238.2,35.43,107.1,0
299.66,310.61,1641.3,33.11,30.4,0
299.06,309.0,1362.2,44.68,138.3,0
296.04,307.9,1738.4,53.11,233.3,1
301.5,311.72,1563.8,51.71,194.3,0
297.85,307.51,1641.1,27.43,141.8,0
300.48,308.87,1551.1,52.89,158.5,0
304.15,313.89,1257.6,36.82,228.0,0
298.16,307.82,1400.3,46.01,104.9,0
294.94,305.9,1645.6,30.94,81.2,0
299.43,309.89,1564.7,41.42,239.4,1
302.2,311.02,1727.0,43.14,211.5,0
303.92,314.09,1602.5,25.15,79.1,0
297.54,308.21,1383.3,46.08,113.6,0
300.99,312.52,1410.6,53.46,101.7,0
299.07,309.96,1554.5,38.25,36.5,0
299.79,310.55,1167.8,53.6,234.7,1
305.29,315.35,1805.8,38.1,99.1,0
296.99,307.38,1608.7,48.5,214.5,0
300.51,311.76,1734.3,17.81,46.4,1
300.94,309.6,1285.1,64.19,134.2,0
302.17,311.82,1737.1,54.95,5.9,1
300.2,309.42,1895.0,37.15,187.2,0
300.62,311.0,1326.7,20.28,142.3,1
299.22,310.45,1661.4,42.88,153.3,0
300.54,309.94,1538.2,25.56,12.7,0
299.31,306.92,1290.9,44.45,51.7,1
301.24,310.83,1616.9,44.12,18.2,0
299.26,310.17,1671.4,30.59,70.8,0
300.75,311.29,1441.8,51.21,153.7,0
299.94,310.37,1724.5,48.06,138.7,0
302.25,311.97,1271.3,49.76,150.0,0
299.9,308.62,1298.8,40.09,134.6,0
296.45,306.97,1559.9,25.84,66.9,0
302.52,311.69,1542.1,49.78,59.9,0
298.19,310.37,1423.3,37.3,33.6,0
298.69,309.26,1667.5,26.1,208.0,0
298.81,308.23,1622.9,53.52,151.0,1
302.75,312.14,1675.3,60.99,45.7,1
295.73,305.64,1518.3,39.59,43.4,0
306.28,316.04,1634.4,61.59,213.9,1
302.11,313.23,1466.7,40.91,182.0,0
300.45,310.63,1866.6,36.2,161.6,0
299.89,309.16,1408.0,33.7,99.7,0
300.57,312.46,1874.8,56.37,64.2,1
301.04,311.09,1543.6,32.2,240.0,1
301.29,312.06,1317.9,47.35,195.3,0
301.11,310.5,1756.9,34.41,73.9,0
300.18,310.54,1558.1,35.4,207.7,1
299.61,309.92,1674.2,50.3,185.9,0
299.7,307.81,1733.8,36.2,72.8,0
299.61,311.63,1592.1,35.95,104.5,0
302.27,313.56,1443.2,51.33,45.6,0
301.19,310.79,1694.1,55.97,27.2,1
294.12,303.02,1538.1,46.45,177.1,0
301.31,311.66,1647.7,33.45,65.5,0
300.39,310.48,1193.4,34.89,200.9,0
299.96,310.32,1609.5,40.8,243.9,1
299.22,309.41,1435.8,43.21,18.8,0
302.25,312.75,1802.5,30.12,115.9,0
301.9,313.34,1637.7,47.23,196.5,0
298.45,309.02,1576.4,40.86,193.3,0
300.81,309.76,1615.8,22.84,186.2,0
298.06,309.42,1378.2,30.71,85.5,0
297.24,308.88,1797.7,34.96,111.2,0
298.75,311.9,1856.6,39.27,145.8,0
301.72,310.6,1600.9,58.89,238.6,1
301.91,312.15,1792.5,42.38,80.2,0
301.03,308.94,1446.9,31.59,226.2,0
301.45,312.0,1410.5,42.21,66.0,0
301.03,310.48,1544.5,36.48,242.3,1
298.72,310.64,1607.6,43.25,164.2,0
300.86,310.09,1475.0,45.81,113.6,0
301.6,309.91,1624.0,52.09,150.3,0
301.51,311.04,1587.0,39.76,66.8,0
302.38,310.4,1378.3,56.39,67.2,1
301.42,312.17,1621.0,49.08,27.8,0
300.7,308.64,1676.2,32.93,27.9,0
302.14,312.17,1565.4,62.1,85.2,1
299.95,307.87,1722.4,43.27,186.9,0
298.24,307.92,1343.2,31.65,149.0,0
299.67,311.32,1612.9,56.53,25.1,1
298.51,308.87,1350.8,60.78,208.8,1
